,power_pta,power_pvs,power_to_bat,power_to_pta,bat_inyected_power
3705,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3706,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3707,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3708,9.993648126687885,22.15125742828481,12.157609301596926,9.993648126687885,0.0
3709,9.993648126687885,19.24034576592455,9.246697639236663,9.993648126687885,0.0
3710,9.993648126687885,19.41563033400583,9.421982207317944,9.993648126687885,0.0
3711,9.993648126687885,13.417658890097321,3.424010763409436,9.993648126687885,0.0
3712,9.993648126687885,4.328461612686025,0.0,4.328461612686025,5.66518651400186
3713,11.99237775202546,0.9738136603455908,0.0,0.9738136603455908,11.018564091679869
3714,9.993648126687885,2.506207679006523,0.0,2.506207679006523,7.4874404476813625
3715,9.993648126687885,-0.119,0.0,0.0,10.112648126687885
3716,7.994918501350309,-0.119,0.0,0.0,8.113918501350309
3717,5.99618887601273,-0.119,0.0,0.0,6.11518887601273
3718,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3719,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3720,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3721,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3722,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3723,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3724,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3725,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3726,9.993648126687885,-0.119,0.0,0.0,10.112648126687885
3727,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3728,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3729,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3730,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3731,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3732,9.993648126687885,19.873562368132497,9.879914241444611,9.993648126687885,0.0
3733,9.993648126687885,20.917041044872228,10.923392918184343,9.993648126687885,0.0
3734,9.993648126687885,29.779641069465892,19.78599294277801,9.993648126687885,0.0
3735,9.993648126687885,34.932857607941074,24.939209481253187,9.993648126687885,0.0
3736,9.993648126687885,36.01404331222519,26.020395185537303,9.993648126687885,0.0
3737,11.99237775202546,1.9443415876355647,0.0,1.9443415876355647,10.048036164389895
3738,9.993648126687885,2.726690621331633,0.0,2.726690621331633,7.266957505356253
3739,9.993648126687885,-0.119,0.0,0.0,10.112648126687885
3740,7.994918501350309,-0.119,0.0,0.0,8.113918501350309
3741,5.99618887601273,-0.119,0.0,0.0,6.11518887601273
3742,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3743,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3744,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3745,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3746,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3747,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3748,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3749,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3750,9.993648126687885,-0.119,0.0,0.0,10.112648126687885
3751,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3752,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3753,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3754,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3755,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3756,9.993648126687885,19.77145117558265,9.777803048894766,9.993648126687885,0.0
