,temp_air,ghi,dni,dhi,wind_speed
2021-01-01 00:00:00,12.52,0.0,0.0,0.0,1.49
2021-01-01 01:00:00,12.23,0.0,0.0,0.0,1.38
2021-01-01 02:00:00,11.93,0.0,0.0,0.0,1.13
2021-01-01 03:00:00,11.5,0.0,0.0,0.0,1.4
2021-01-01 04:00:00,11.31,0.0,0.0,0.0,1.21
2021-01-01 05:00:00,10.86,0.0,0.0,0.0,0.83
2021-01-01 06:00:00,11.36,12.26,207.53,6.9,0.92
2021-01-01 07:00:00,12.07,213.5,767.81,35.04,0.87
2021-01-01 08:00:00,13.2,450.4,930.32,44.18,0.82
2021-01-01 09:00:00,14.49,677.32,1006.49,48.84,1.43
2021-01-01 10:00:00,15.86,872.62,1048.34,51.5,2.13
2021-01-01 11:00:00,17.4,1020.24,1072.04,53.04,0.85
2021-01-01 12:00:00,18.63,1107.76,1083.12,53.82,1.36
2021-01-01 13:00:00,19.75,1129.4,1085.03,54.0,3.64
2021-01-01 14:00:00,20.06,1083.32,1078.16,53.6,5.4
2021-01-01 15:00:00,19.77,973.06,1061.2,52.56,5.99
2021-01-01 16:00:00,19.27,807.28,1030.67,50.68,5.85
2021-01-01 17:00:00,18.55,599.32,978.3,47.46,5.65
2021-01-01 18:00:00,17.79,368.16,883.98,41.74,4.55
2021-01-01 19:00:00,16.32,136.48,658.36,29.52,3.85
2021-01-01 20:00:00,15.43,0.0,0.0,0.0,2.66
2021-01-01 21:00:00,14.54,0.0,0.0,0.0,2.05
2021-01-01 22:00:00,14.22,0.0,0.0,0.0,1.89
2021-01-01 23:00:00,13.84,0.0,0.0,0.0,2.02
2021-01-02 00:00:00,13.56,0.0,0.0,0.0,1.89
2021-01-02 01:00:00,13.41,0.0,0.0,0.0,1.77
2021-01-02 02:00:00,13.27,0.0,0.0,0.0,1.43
2021-01-02 03:00:00,12.89,0.0,0.0,0.0,1.16
2021-01-02 04:00:00,12.71,0.0,0.0,0.0,1.29
2021-01-02 05:00:00,12.33,0.0,0.0,0.0,0.8
2021-01-02 06:00:00,12.64,2.54,9.41,2.32,0.81
2021-01-02 07:00:00,13.18,62.18,7.56,60.44,0.85
2021-01-02 08:00:00,14.25,184.44,9.16,180.46,1.42
2021-01-02 09:00:00,15.3,445.04,14.58,435.96,2.37
2021-01-02 10:00:00,16.58,413.58,10.36,405.48,2.78
2021-01-02 11:00:00,17.87,402.32,10.61,392.76,1.62
2021-01-02 12:00:00,18.83,498.28,13.76,484.9,1.38
2021-01-02 13:00:00,19.86,878.1,79.19,799.62,2.76
2021-01-02 14:00:00,20.21,840.02,69.44,773.68,4.26
2021-01-02 15:00:00,19.9,969.08,1055.98,52.46,5.05
2021-01-02 16:00:00,19.56,805.4,1027.09,50.58,5.44
2021-01-02 17:00:00,18.98,599.06,976.23,47.38,6.31
2021-01-02 18:00:00,18.45,367.6,880.31,41.68,6.11
2021-01-02 19:00:00,17.14,136.18,653.05,29.52,5.55
2021-01-02 20:00:00,16.31,0.0,0.0,0.0,5.07
2021-01-02 21:00:00,15.53,0.0,0.0,0.0,3.44
2021-01-02 22:00:00,14.93,0.0,0.0,0.0,2.69
2021-01-02 23:00:00,14.38,0.0,0.0,0.0,2.43
2021-01-03 00:00:00,13.91,0.0,0.0,0.0,2.64
2021-01-03 01:00:00,13.46,0.0,0.0,0.0,2.64
2021-01-03 02:00:00,13.04,0.0,0.0,0.0,2.38
2021-01-03 03:00:00,12.55,0.0,0.0,0.0,2.71
2021-01-03 04:00:00,12.46,0.0,0.0,0.0,2.46
2021-01-03 05:00:00,12.07,0.0,0.0,0.0,1.44
2021-01-03 06:00:00,12.77,9.1,169.99,5.54,1.24
2021-01-03 07:00:00,13.64,206.84,756.18,34.68,1.03
2021-01-03 08:00:00,14.73,442.98,922.76,43.98,0.96
2021-01-03 09:00:00,15.78,669.6,1000.04,48.7,2.35
2021-01-03 10:00:00,17.06,865.1,1042.66,51.38,2.6
2021-01-03 11:00:00,18.34,1013.18,1066.71,52.96,2.13
2021-01-03 12:00:00,19.5,1102.7,1079.25,53.76,1.31
2021-01-03 13:00:00,20.76,1126.52,1082.45,53.98,2.49
2021-01-03 14:00:00,21.55,1082.64,1076.87,53.6,4.38
2021-01-03 15:00:00,21.9,975.34,1062.4,52.6,5.85
2021-01-03 16:00:00,21.52,811.76,1034.55,50.72,6.97
2021-01-03 17:00:00,20.93,605.02,984.99,47.54,7.97
2021-01-03 18:00:00,20.03,371.2,887.71,41.82,8.08
2021-01-03 19:00:00,18.7,137.86,659.13,29.64,7.14
2021-01-03 20:00:00,17.72,0.0,0.0,0.0,6.03
2021-01-03 21:00:00,16.96,0.0,0.0,0.0,4.2
2021-01-03 22:00:00,16.35,0.0,0.0,0.0,3.46
2021-01-03 23:00:00,15.81,0.0,0.0,0.0,2.68
2021-01-04 00:00:00,15.27,0.0,0.0,0.0,2.32
2021-01-04 01:00:00,14.82,0.0,0.0,0.0,2.03
2021-01-04 02:00:00,14.38,0.0,0.0,0.0,2.2
2021-01-04 03:00:00,13.69,0.0,0.0,0.0,2.07
2021-01-04 04:00:00,13.49,0.0,0.0,0.0,1.65
2021-01-04 05:00:00,13.14,0.0,0.0,0.0,0.28
2021-01-04 06:00:00,13.82,7.68,152.44,4.86,0.57
2021-01-04 07:00:00,14.82,204.88,756.27,34.5,0.43
2021-01-04 08:00:00,16.0,442.18,925.67,43.96,0.49
2021-01-04 09:00:00,17.41,671.04,1005.4,48.74,0.72
2021-01-04 10:00:00,18.86,869.22,1049.89,51.46,0.82
2021-01-04 11:00:00,20.11,1020.28,1075.79,53.04,2.08
2021-01-04 12:00:00,21.15,1111.4,1088.76,53.84,3.47
2021-01-04 13:00:00,22.08,1136.4,1092.55,54.06,5.61
2021-01-04 14:00:00,22.6,1093.22,1087.62,53.68,7.08
2021-01-04 15:00:00,22.97,985.22,1073.06,52.66,7.54
2021-01-04 16:00:00,22.29,820.5,1045.15,50.8,7.96
2021-01-04 17:00:00,21.54,612.08,995.81,47.62,8.77
2021-01-04 18:00:00,20.48,375.82,897.93,41.92,8.7
2021-01-04 19:00:00,19.02,140.08,668.99,29.78,8.14
2021-01-04 20:00:00,17.72,0.0,0.0,0.0,7.44
2021-01-04 21:00:00,16.81,0.0,0.0,0.0,6.27
2021-01-04 22:00:00,16.12,0.0,0.0,0.0,5.05
2021-01-04 23:00:00,15.27,0.0,0.0,0.0,4.18
2021-01-05 00:00:00,14.41,0.0,0.0,0.0,3.02
2021-01-05 01:00:00,13.57,0.0,0.0,0.0,2.38
2021-01-05 02:00:00,12.76,0.0,0.0,0.0,2.05
2021-01-05 03:00:00,13.08,0.0,0.0,0.0,1.87
2021-01-05 04:00:00,13.2,0.0,0.0,0.0,1.62
2021-01-05 05:00:00,13.4,0.0,0.0,0.0,1.31
2021-01-05 06:00:00,13.98,4.26,0.0,4.26,1.54
2021-01-05 07:00:00,14.88,205.32,767.04,34.34,1.16
2021-01-05 08:00:00,15.73,444.44,936.15,43.78,1.18
2021-01-05 09:00:00,16.77,674.02,1013.46,48.54,0.98
2021-01-05 10:00:00,18.01,872.12,1055.78,51.28,1.07
2021-01-05 11:00:00,19.22,1022.44,1079.61,52.84,0.12
2021-01-05 12:00:00,20.31,1112.88,1091.19,53.64,1.37
2021-01-05 13:00:00,21.35,1137.02,1093.61,53.84,3.17
2021-01-05 14:00:00,22.0,1092.82,1087.28,53.44,4.91
2021-01-05 15:00:00,22.37,984.88,1072.39,52.44,6.81
2021-01-05 16:00:00,22.01,820.18,1044.2,50.56,7.69
2021-01-05 17:00:00,21.38,611.78,994.47,47.36,8.55
2021-01-05 18:00:00,20.2,377.32,900.33,41.8,8.2
2021-01-05 19:00:00,18.71,141.74,675.99,29.82,8.02
2021-01-05 20:00:00,17.21,0.0,0.0,0.0,6.76
2021-01-05 21:00:00,16.27,0.0,0.0,0.0,5.22
2021-01-05 22:00:00,15.52,0.0,0.0,0.0,4.3
2021-01-05 23:00:00,14.85,0.0,0.0,0.0,3.53
2021-01-06 00:00:00,14.25,0.0,0.0,0.0,2.75
2021-01-06 01:00:00,13.81,0.0,0.0,0.0,2.14
2021-01-06 02:00:00,13.5,0.0,0.0,0.0,1.87
2021-01-06 03:00:00,13.16,0.0,0.0,0.0,1.19
2021-01-06 04:00:00,13.37,0.0,0.0,0.0,0.62
2021-01-06 05:00:00,13.31,0.0,0.0,0.0,0.12
2021-01-06 06:00:00,13.4,0.78,0.0,0.78,0.43
2021-01-06 07:00:00,13.54,41.84,7.53,40.18,0.68
2021-01-06 08:00:00,13.94,93.8,9.21,89.88,1.32
2021-01-06 09:00:00,14.55,293.04,9.98,286.9,2.13
2021-01-06 10:00:00,15.34,289.72,10.39,281.66,2.59
2021-01-06 11:00:00,16.11,312.62,10.64,303.08,2.05
2021-01-06 12:00:00,16.91,778.2,52.8,726.98,1.31
2021-01-06 13:00:00,17.49,1123.2,1079.96,53.78,1.66
2021-01-06 14:00:00,17.88,1080.94,1074.7,53.42,3.73
2021-01-06 15:00:00,17.88,974.82,1060.22,52.42,4.36
2021-01-06 16:00:00,17.83,812.2,1032.38,50.56,4.9
2021-01-06 17:00:00,17.41,606.06,983.08,47.4,5.34
2021-01-06 18:00:00,16.75,375.18,893.14,41.76,5.26
2021-01-06 19:00:00,15.62,141.68,673.89,29.76,5.16
2021-01-06 20:00:00,14.89,0.0,0.0,0.0,3.83
2021-01-06 21:00:00,14.33,0.0,0.0,0.0,2.64
2021-01-06 22:00:00,13.96,0.0,0.0,0.0,1.98
2021-01-06 23:00:00,13.71,0.0,0.0,0.0,1.5
2021-01-07 00:00:00,13.47,0.0,0.0,0.0,1.24
2021-01-07 01:00:00,13.35,0.0,0.0,0.0,1.09
2021-01-07 02:00:00,13.29,0.0,0.0,0.0,1.05
2021-01-07 03:00:00,13.52,0.0,0.0,0.0,0.2
2021-01-07 04:00:00,13.33,0.0,0.0,0.0,0.26
2021-01-07 05:00:00,13.08,0.0,0.0,0.0,0.48
2021-01-07 06:00:00,13.25,2.86,0.0,2.86,1.18
2021-01-07 07:00:00,13.8,196.0,743.95,33.84,1.19
2021-01-07 08:00:00,14.67,432.96,919.43,43.52,1.6
2021-01-07 09:00:00,15.71,661.86,1000.23,48.4,2.11
2021-01-07 10:00:00,16.92,860.36,1044.92,51.18,2.38
2021-01-07 11:00:00,18.1,1011.86,1070.54,52.8,1.77
2021-01-07 12:00:00,18.98,1103.46,1082.96,53.64,1.09
2021-01-07 13:00:00,19.86,1129.04,1086.04,53.86,1.75
2021-01-07 14:00:00,20.26,1086.54,1080.31,53.54,3.82
2021-01-07 15:00:00,20.48,979.12,1064.62,52.52,4.98
2021-01-07 16:00:00,20.07,815.2,1035.43,50.7,5.56
2021-01-07 17:00:00,19.37,607.8,984.69,47.52,6.04
2021-01-07 18:00:00,18.61,374.86,890.47,41.86,6.23
2021-01-07 19:00:00,17.35,140.76,666.85,29.78,5.12
2021-01-07 20:00:00,16.39,0.0,0.0,0.0,3.9
2021-01-07 21:00:00,15.59,0.0,0.0,0.0,2.54
2021-01-07 22:00:00,15.02,0.0,0.0,0.0,2.01
2021-01-07 23:00:00,14.51,0.0,0.0,0.0,1.36
2021-01-08 00:00:00,14.0,0.0,0.0,0.0,1.35
2021-01-08 01:00:00,13.58,0.0,0.0,0.0,1.15
2021-01-08 02:00:00,13.1,0.0,0.0,0.0,1.21
2021-01-08 03:00:00,12.61,0.0,0.0,0.0,0.49
2021-01-08 04:00:00,12.28,0.0,0.0,0.0,0.3
2021-01-08 05:00:00,12.07,0.0,0.0,0.0,0.49
2021-01-08 06:00:00,12.49,0.46,0.0,0.46,0.92
2021-01-08 07:00:00,13.23,48.16,7.33,46.58,1.4
2021-01-08 08:00:00,14.11,123.64,9.12,119.8,1.87
2021-01-08 09:00:00,15.29,226.62,9.94,220.54,2.53
2021-01-08 10:00:00,16.4,331.66,10.38,323.64,3.16
2021-01-08 11:00:00,17.58,1005.48,1064.69,52.82,2.17
2021-01-08 12:00:00,18.67,1098.24,1078.25,53.68,1.38
2021-01-08 13:00:00,20.01,1125.22,1082.42,53.92,3.26
2021-01-08 14:00:00,20.49,1084.18,1077.69,53.58,6.18
2021-01-08 15:00:00,20.32,978.02,1062.87,52.58,8.13
2021-01-08 16:00:00,19.78,815.06,1034.5,50.76,8.57
2021-01-08 17:00:00,19.14,608.46,984.71,47.6,9.16
2021-01-08 18:00:00,18.36,375.38,890.49,41.94,8.79
2021-01-08 19:00:00,17.23,141.16,666.34,29.92,7.27
2021-01-08 20:00:00,16.25,0.0,0.0,0.0,5.82
2021-01-08 21:00:00,15.44,0.0,0.0,0.0,4.99
2021-01-08 22:00:00,14.76,0.0,0.0,0.0,4.32
2021-01-08 23:00:00,14.28,0.0,0.0,0.0,3.82
2021-01-09 00:00:00,13.74,0.0,0.0,0.0,3.32
2021-01-09 01:00:00,13.25,0.0,0.0,0.0,2.85
2021-01-09 02:00:00,12.75,0.0,0.0,0.0,2.6
2021-01-09 03:00:00,12.34,0.0,0.0,0.0,2.26
2021-01-09 04:00:00,12.79,0.0,0.0,0.0,1.93
2021-01-09 05:00:00,12.96,0.0,0.0,0.0,0.82
2021-01-09 06:00:00,13.16,0.1,0.0,0.1,0.42
2021-01-09 07:00:00,13.64,38.54,7.33,36.98,0.91
2021-01-09 08:00:00,14.36,104.94,9.12,101.12,2.01
2021-01-09 09:00:00,15.06,202.08,9.91,196.04,2.84
2021-01-09 10:00:00,16.12,269.18,10.37,261.18,3.33
2021-01-09 11:00:00,17.19,331.02,10.61,321.54,2.36
2021-01-09 12:00:00,18.09,329.86,10.74,319.46,1.85
2021-01-09 13:00:00,19.04,499.82,13.68,486.28,3.47
2021-01-09 14:00:00,19.5,676.54,33.8,644.22,6.09
2021-01-09 15:00:00,19.4,974.32,1058.45,52.46,7.66
2021-01-09 16:00:00,19.15,812.28,1030.27,50.62,8.62
2021-01-09 17:00:00,18.64,606.44,980.71,47.44,8.93
2021-01-09 18:00:00,18.05,374.92,888.33,41.86,8.2
2021-01-09 19:00:00,16.85,141.44,667.33,29.92,6.54
2021-01-09 20:00:00,16.11,0.0,0.0,0.0,5.24
2021-01-09 21:00:00,15.42,0.0,0.0,0.0,3.97
2021-01-09 22:00:00,15.03,0.0,0.0,0.0,3.34
2021-01-09 23:00:00,14.72,0.0,0.0,0.0,2.65
2021-01-10 00:00:00,14.55,0.0,0.0,0.0,2.26
2021-01-10 01:00:00,14.41,0.0,0.0,0.0,1.92
2021-01-10 02:00:00,14.29,0.0,0.0,0.0,1.26
2021-01-10 03:00:00,14.06,0.0,0.0,0.0,0.78
2021-01-10 04:00:00,14.11,0.0,0.0,0.0,0.32
2021-01-10 05:00:00,13.86,0.0,0.0,0.0,0.25
2021-01-10 06:00:00,13.94,0.0,0.0,0.0,0.84
2021-01-10 07:00:00,14.12,40.16,7.32,38.62,1.02
2021-01-10 08:00:00,14.6,93.88,9.17,90.06,1.88
2021-01-10 09:00:00,15.21,165.08,9.98,159.02,2.5
2021-01-10 10:00:00,16.16,270.96,10.42,262.94,2.58
2021-01-10 11:00:00,17.2,591.38,23.75,570.18,2.01
2021-01-10 12:00:00,18.16,905.4,90.21,818.14,1.08
2021-01-10 13:00:00,19.07,1061.6,163.18,900.2,3.13
2021-01-10 14:00:00,19.47,1017.9,141.52,882.56,5.56
2021-01-10 15:00:00,19.51,980.6,1065.11,52.66,7.58
2021-01-10 16:00:00,19.24,818.0,1037.25,50.82,8.09
2021-01-10 17:00:00,18.76,611.34,987.92,47.66,8.54
2021-01-10 18:00:00,17.92,376.7,891.98,41.98,8.72
2021-01-10 19:00:00,16.6,141.48,666.77,29.94,7.47
2021-01-10 20:00:00,15.78,0.0,0.0,0.0,6.1
2021-01-10 21:00:00,15.17,0.0,0.0,0.0,4.92
2021-01-10 22:00:00,14.76,0.0,0.0,0.0,3.98
2021-01-10 23:00:00,14.41,0.0,0.0,0.0,3.41
2021-01-11 00:00:00,14.15,0.0,0.0,0.0,3.08
2021-01-11 01:00:00,13.87,0.0,0.0,0.0,2.84
2021-01-11 02:00:00,13.48,0.0,0.0,0.0,2.23
2021-01-11 03:00:00,13.41,0.0,0.0,0.0,1.83
2021-01-11 04:00:00,13.28,0.0,0.0,0.0,1.52
2021-01-11 05:00:00,13.24,0.0,0.0,0.0,1.15
2021-01-11 06:00:00,13.51,0.54,0.0,0.54,0.6
2021-01-11 07:00:00,14.06,38.76,7.32,37.24,0.35
2021-01-11 08:00:00,14.71,90.74,9.17,86.94,1.0
2021-01-11 09:00:00,15.42,149.42,10.01,143.36,1.66
2021-01-11 10:00:00,16.3,207.66,10.44,199.64,2.24
2021-01-11 11:00:00,17.34,472.04,12.81,460.62,0.91
2021-01-11 12:00:00,18.15,904.7,90.05,817.66,0.4
2021-01-11 13:00:00,18.88,1126.98,1085.33,53.88,2.97
2021-01-11 14:00:00,19.12,1086.44,1080.1,53.54,5.1
2021-01-11 15:00:00,19.19,981.06,1065.49,52.52,7.06
2021-01-11 16:00:00,18.96,818.46,1037.56,50.68,7.46
2021-01-11 17:00:00,18.41,611.64,988.16,47.54,8.37
2021-01-11 18:00:00,17.53,378.1,895.0,41.96,8.3
2021-01-11 19:00:00,16.32,142.66,672.65,30.02,6.79
2021-01-11 20:00:00,15.39,0.0,0.0,0.0,5.47
2021-01-11 21:00:00,14.75,0.0,0.0,0.0,4.71
2021-01-11 22:00:00,14.34,0.0,0.0,0.0,4.22
2021-01-11 23:00:00,13.93,0.0,0.0,0.0,3.96
2021-01-12 00:00:00,13.58,0.0,0.0,0.0,3.36
2021-01-12 01:00:00,13.4,0.0,0.0,0.0,2.91
2021-01-12 02:00:00,13.25,0.0,0.0,0.0,2.62
2021-01-12 03:00:00,12.91,0.0,0.0,0.0,2.41
2021-01-12 04:00:00,13.1,0.0,0.0,0.0,1.85
2021-01-12 05:00:00,12.83,0.0,0.0,0.0,0.77
2021-01-12 06:00:00,12.72,0.2,0.0,0.2,0.37
2021-01-12 07:00:00,12.95,35.02,7.32,33.52,0.57
2021-01-12 08:00:00,13.37,97.5,9.13,93.74,1.48
2021-01-12 09:00:00,14.12,167.92,9.94,161.92,2.21
2021-01-12 10:00:00,15.21,318.84,10.38,310.88,2.52
2021-01-12 11:00:00,16.33,396.3,10.63,386.84,0.97
2021-01-12 12:00:00,17.06,581.12,21.23,560.62,0.55
2021-01-12 13:00:00,18.17,752.2,46.46,706.28,4.46
2021-01-12 14:00:00,18.6,952.66,109.79,847.68,6.91
2021-01-12 15:00:00,18.65,886.04,89.74,807.82,8.37
2021-01-12 16:00:00,18.5,813.54,1030.53,50.6,7.4
2021-01-12 17:00:00,18.24,607.54,980.66,47.44,7.96
2021-01-12 18:00:00,17.24,376.04,889.39,41.86,7.61
2021-01-12 19:00:00,15.93,141.92,668.83,29.92,6.76
2021-01-12 20:00:00,14.98,0.0,0.0,0.0,5.9
2021-01-12 21:00:00,14.45,0.0,0.0,0.0,5.32
2021-01-12 22:00:00,14.24,0.0,0.0,0.0,5.01
2021-01-12 23:00:00,13.9,0.0,0.0,0.0,4.43
2021-01-13 00:00:00,13.7,0.0,0.0,0.0,3.81
2021-01-13 01:00:00,13.68,0.0,0.0,0.0,3.09
2021-01-13 02:00:00,13.65,0.0,0.0,0.0,2.36
2021-01-13 03:00:00,13.38,0.0,0.0,0.0,1.9
2021-01-13 04:00:00,13.69,0.0,0.0,0.0,1.6
2021-01-13 05:00:00,13.57,0.0,0.0,0.0,0.58
2021-01-13 06:00:00,13.62,0.04,0.0,0.04,0.38
2021-01-13 07:00:00,14.0,34.8,7.12,33.36,0.87
2021-01-13 08:00:00,14.39,98.16,8.98,94.48,1.7
2021-01-13 09:00:00,15.07,160.08,9.84,154.16,2.74
2021-01-13 10:00:00,15.97,288.58,10.3,280.7,3.7
2021-01-13 11:00:00,16.92,590.52,23.67,569.48,3.7
2021-01-13 12:00:00,17.7,850.22,71.87,780.86,2.05
2021-01-13 13:00:00,18.66,1114.14,1073.32,53.8,1.08
2021-01-13 14:00:00,19.14,1075.12,1068.57,53.46,3.59
2021-01-13 15:00:00,19.38,971.38,1054.11,52.48,4.8
2021-01-13 16:00:00,19.6,810.6,1026.37,50.62,5.94
2021-01-13 17:00:00,19.34,605.6,976.74,47.46,7.11
2021-01-13 18:00:00,18.7,373.86,883.21,41.86,7.13
2021-01-13 19:00:00,17.44,140.34,660.31,29.88,6.39
2021-01-13 20:00:00,16.31,0.0,0.0,0.0,5.26
2021-01-13 21:00:00,15.46,0.0,0.0,0.0,4.1
2021-01-13 22:00:00,14.86,0.0,0.0,0.0,3.38
2021-01-13 23:00:00,14.31,0.0,0.0,0.0,3.04
2021-01-14 00:00:00,13.93,0.0,0.0,0.0,2.54
2021-01-14 01:00:00,13.58,0.0,0.0,0.0,1.93
2021-01-14 02:00:00,13.18,0.0,0.0,0.0,1.71
2021-01-14 03:00:00,12.81,0.0,0.0,0.0,1.26
2021-01-14 04:00:00,12.6,0.0,0.0,0.0,1.16
2021-01-14 05:00:00,12.18,0.0,0.0,0.0,0.75
2021-01-14 06:00:00,12.5,0.0,0.0,0.0,0.48
2021-01-14 07:00:00,13.24,45.24,7.11,43.82,0.48
2021-01-14 08:00:00,14.11,106.54,9.09,102.84,1.03
2021-01-14 09:00:00,14.99,181.46,9.91,175.52,1.72
2021-01-14 10:00:00,16.14,370.5,10.38,362.58,2.2
2021-01-14 11:00:00,17.22,995.5,1062.1,52.64,1.14
2021-01-14 12:00:00,18.37,1090.64,1075.64,53.52,0.49
2021-01-14 13:00:00,19.22,1119.78,1079.53,53.78,2.86
2021-01-14 14:00:00,19.98,1080.58,1074.45,53.46,4.69
2021-01-14 15:00:00,20.52,977.02,1060.56,52.5,6.22
2021-01-14 16:00:00,20.74,815.92,1033.18,50.66,6.75
2021-01-14 17:00:00,20.29,610.22,984.44,47.54,7.66
2021-01-14 18:00:00,19.18,375.98,888.69,41.92,7.58
2021-01-14 19:00:00,17.88,140.64,662.79,29.88,7.07
2021-01-14 20:00:00,16.7,0.0,0.0,0.0,6.04
2021-01-14 21:00:00,15.91,0.0,0.0,0.0,5.13
2021-01-14 22:00:00,15.31,0.0,0.0,0.0,4.44
2021-01-14 23:00:00,14.77,0.0,0.0,0.0,3.96
2021-01-15 00:00:00,14.31,0.0,0.0,0.0,3.34
2021-01-15 01:00:00,13.87,0.0,0.0,0.0,2.88
2021-01-15 02:00:00,13.47,0.0,0.0,0.0,2.56
2021-01-15 03:00:00,13.02,0.0,0.0,0.0,2.14
2021-01-15 04:00:00,12.79,0.0,0.0,0.0,2.09
2021-01-15 05:00:00,12.58,0.0,0.0,0.0,1.81
2021-01-15 06:00:00,13.04,0.0,0.0,0.0,1.21
2021-01-15 07:00:00,13.6,45.94,7.21,44.52,1.09
2021-01-15 08:00:00,14.55,112.46,9.14,108.76,0.7
2021-01-15 09:00:00,15.51,341.8,9.98,335.84,0.49
2021-01-15 10:00:00,16.7,462.7,13.79,452.2,0.66
2021-01-15 11:00:00,18.02,1001.2,1069.68,52.9,0.89
2021-01-15 12:00:00,19.4,1097.66,1083.54,53.78,2.73
2021-01-15 13:00:00,20.05,1127.84,1087.95,54.04,4.89
2021-01-15 14:00:00,20.31,1089.18,1083.45,53.68,7.39
2021-01-15 15:00:00,19.91,985.14,1069.62,52.72,9.22
2021-01-15 16:00:00,19.37,823.2,1042.71,50.88,10.21
2021-01-15 17:00:00,18.5,615.92,994.06,47.74,10.52
2021-01-15 18:00:00,17.7,379.56,897.84,42.06,10.43
2021-01-15 19:00:00,16.32,141.98,670.9,29.98,9.76
2021-01-15 20:00:00,15.43,0.0,0.0,0.0,8.97
2021-01-15 21:00:00,14.77,0.0,0.0,0.0,7.17
2021-01-15 22:00:00,14.25,0.0,0.0,0.0,6.05
2021-01-15 23:00:00,13.77,0.0,0.0,0.0,4.95
2021-01-16 00:00:00,13.34,0.0,0.0,0.0,3.96
2021-01-16 01:00:00,12.89,0.0,0.0,0.0,3.18
2021-01-16 02:00:00,12.49,0.0,0.0,0.0,2.66
2021-01-16 03:00:00,12.06,0.0,0.0,0.0,2.2
2021-01-16 04:00:00,11.56,0.0,0.0,0.0,1.72
2021-01-16 05:00:00,11.84,0.0,0.0,0.0,1.75
2021-01-16 06:00:00,12.63,0.0,0.0,0.0,1.32
2021-01-16 07:00:00,13.94,173.2,725.0,32.38,1.39
2021-01-16 08:00:00,15.52,413.36,920.43,43.1,1.67
2021-01-16 09:00:00,17.12,648.2,1007.86,48.28,1.55
2021-01-16 10:00:00,18.63,853.54,1055.65,51.18,1.64
2021-01-16 11:00:00,19.97,1012.28,1083.71,52.86,3.33
2021-01-16 12:00:00,21.14,1109.2,1096.62,53.7,4.57
2021-01-16 13:00:00,22.19,1139.1,1100.03,53.94,8.13
2021-01-16 14:00:00,22.55,1099.62,1094.72,53.58,10.84
2021-01-16 15:00:00,22.0,993.04,1078.78,52.64,12.39
2021-01-16 16:00:00,21.07,828.5,1049.78,50.82,14.03
2021-01-16 17:00:00,19.9,618.9,999.38,47.68,14.82
2021-01-16 18:00:00,18.65,382.06,904.83,42.08,13.17
2021-01-16 19:00:00,17.28,143.2,680.19,30.0,10.93
2021-01-16 20:00:00,16.12,0.0,0.0,0.0,9.54
2021-01-16 21:00:00,15.34,0.0,0.0,0.0,7.46
2021-01-16 22:00:00,14.72,0.0,0.0,0.0,6.69
2021-01-16 23:00:00,14.18,0.0,0.0,0.0,5.76
2021-01-17 00:00:00,13.52,0.0,0.0,0.0,5.62
2021-01-17 01:00:00,12.89,0.0,0.0,0.0,5.29
2021-01-17 02:00:00,12.32,0.0,0.0,0.0,4.87
2021-01-17 03:00:00,11.67,0.0,0.0,0.0,4.99
2021-01-17 04:00:00,11.97,0.0,0.0,0.0,4.91
2021-01-17 05:00:00,12.28,0.0,0.0,0.0,4.57
2021-01-17 06:00:00,12.84,0.0,0.0,0.0,4.23
2021-01-17 07:00:00,13.99,171.8,729.42,32.12,3.34
2021-01-17 08:00:00,15.53,413.56,926.9,42.92,3.0
2021-01-17 09:00:00,17.02,647.94,1011.27,48.12,2.26
2021-01-17 10:00:00,18.37,851.76,1055.85,51.04,1.77
2021-01-17 11:00:00,19.71,1008.12,1080.76,52.72,2.21
2021-01-17 12:00:00,21.06,1104.7,1093.02,53.6,4.37
2021-01-17 13:00:00,21.67,1134.32,1095.87,53.86,7.28
2021-01-17 14:00:00,21.49,1094.62,1089.88,53.54,9.18
2021-01-17 15:00:00,21.12,989.94,1075.4,52.58,10.47
2021-01-17 16:00:00,20.58,826.9,1047.86,50.76,11.36
2021-01-17 17:00:00,19.59,618.4,998.58,47.64,12.34
2021-01-17 18:00:00,18.32,382.26,905.86,42.04,11.77
2021-01-17 19:00:00,16.87,143.26,682.2,29.96,10.3
2021-01-17 20:00:00,15.54,0.0,0.0,0.0,9.46
2021-01-17 21:00:00,14.6,0.0,0.0,0.0,7.32
2021-01-17 22:00:00,13.85,0.0,0.0,0.0,6.06
2021-01-17 23:00:00,13.24,0.0,0.0,0.0,4.76
2021-01-18 00:00:00,12.71,0.0,0.0,0.0,4.12
2021-01-18 01:00:00,12.37,0.0,0.0,0.0,3.51
2021-01-18 02:00:00,12.18,0.0,0.0,0.0,3.07
2021-01-18 03:00:00,11.8,0.0,0.0,0.0,2.57
2021-01-18 04:00:00,11.76,0.0,0.0,0.0,2.37
2021-01-18 05:00:00,11.56,0.0,0.0,0.0,2.14
2021-01-18 06:00:00,11.99,0.0,0.0,0.0,1.85
2021-01-18 07:00:00,12.82,165.92,711.31,31.78,1.43
2021-01-18 08:00:00,13.82,404.62,910.78,42.76,1.17
2021-01-18 09:00:00,15.03,452.66,15.83,443.3,0.67
2021-01-18 10:00:00,16.45,840.46,1043.36,51.0,0.58
