,temp_air,ghi,dni,dhi,wind_speed
2021-01-01 00:00:00,13.49,0.0,0.0,0.0,0.99
2021-01-01 01:00:00,13.17,0.0,0.0,0.0,1.12
2021-01-01 02:00:00,12.87,0.0,0.0,0.0,1.84
2021-01-01 03:00:00,12.9,0.0,0.0,0.0,2.15
2021-01-01 04:00:00,12.74,0.0,0.0,0.0,2.49
2021-01-01 05:00:00,12.69,0.0,0.0,0.0,2.4
2021-01-01 06:00:00,12.35,8.1,0.0,8.1,2.14
2021-01-01 07:00:00,12.74,213.24,753.08,34.5,1.73
2021-01-01 08:00:00,13.74,445.92,913.36,43.24,1.44
2021-01-01 09:00:00,15.88,669.16,989.86,47.7,1.84
2021-01-01 10:00:00,17.87,861.6,1032.85,50.26,2.42
2021-01-01 11:00:00,19.75,1007.34,1057.75,51.76,3.31
2021-01-01 12:00:00,21.69,1092.4,1068.51,52.46,4.48
2021-01-01 13:00:00,22.67,1112.46,1070.15,52.62,4.8
2021-01-01 14:00:00,23.24,1065.86,1062.97,52.2,5.11
2021-01-01 15:00:00,23.05,955.76,1045.26,51.18,4.54
2021-01-01 16:00:00,22.24,791.44,1014.03,49.34,4.61
2021-01-01 17:00:00,20.99,586.1,960.78,46.2,4.28
2021-01-01 18:00:00,19.54,359.64,868.41,40.66,3.79
2021-01-01 19:00:00,17.68,132.56,644.25,28.78,2.84
2021-01-01 20:00:00,16.65,0.0,0.0,0.0,1.3
2021-01-01 21:00:00,16.03,0.0,0.0,0.0,0.15
2021-01-01 22:00:00,14.84,0.0,0.0,0.0,0.16
2021-01-01 23:00:00,14.09,0.0,0.0,0.0,0.47
2021-01-02 00:00:00,13.88,0.0,0.0,0.0,0.3
2021-01-02 01:00:00,12.95,0.0,0.0,0.0,0.4
2021-01-02 02:00:00,12.65,0.0,0.0,0.0,0.76
2021-01-02 03:00:00,12.89,0.0,0.0,0.0,0.89
2021-01-02 04:00:00,13.3,0.0,0.0,0.0,0.97
2021-01-02 05:00:00,13.47,0.0,0.0,0.0,0.8
2021-01-02 06:00:00,13.64,7.44,0.0,7.44,0.65
2021-01-02 07:00:00,14.61,209.88,746.87,34.26,0.64
2021-01-02 08:00:00,15.32,442.18,909.86,43.04,0.95
2021-01-02 09:00:00,17.61,665.6,987.16,47.58,1.57
2021-01-02 10:00:00,19.95,858.6,1030.93,50.22,2.25
2021-01-02 11:00:00,22.87,1005.1,1056.43,51.74,3.07
2021-01-02 12:00:00,23.94,1093.56,1070.26,52.52,3.9
2021-01-02 13:00:00,25.47,1117.1,1074.87,52.72,4.13
2021-01-02 14:00:00,25.94,1073.62,1070.64,52.36,4.98
2021-01-02 15:00:00,25.57,966.26,1056.44,51.36,4.35
2021-01-02 16:00:00,25.73,803.4,1028.96,49.52,3.97
2021-01-02 17:00:00,24.76,598.0,979.84,46.4,3.69
2021-01-02 18:00:00,23.07,363.34,875.89,40.76,3.23
2021-01-02 19:00:00,20.91,132.5,640.33,28.8,2.22
2021-01-02 20:00:00,19.3,0.0,0.0,0.0,1.31
2021-01-02 21:00:00,18.23,0.0,0.0,0.0,1.07
2021-01-02 22:00:00,17.27,0.0,0.0,0.0,0.7
2021-01-02 23:00:00,16.3,0.0,0.0,0.0,0.43
2021-01-03 00:00:00,15.49,0.0,0.0,0.0,0.67
2021-01-03 01:00:00,14.82,0.0,0.0,0.0,0.91
2021-01-03 02:00:00,14.04,0.0,0.0,0.0,1.16
2021-01-03 03:00:00,13.52,0.0,0.0,0.0,1.06
2021-01-03 04:00:00,13.24,0.0,0.0,0.0,1.33
2021-01-03 05:00:00,13.13,0.0,0.0,0.0,1.45
2021-01-03 06:00:00,13.28,6.84,0.0,6.84,1.46
2021-01-03 07:00:00,13.58,208.52,748.91,34.2,0.97
2021-01-03 08:00:00,15.05,441.32,912.0,43.1,0.95
2021-01-03 09:00:00,17.79,664.4,988.22,47.6,1.31
2021-01-03 10:00:00,20.5,856.58,1030.21,50.22,2.42
2021-01-03 11:00:00,22.69,1001.94,1054.18,51.72,2.68
2021-01-03 12:00:00,24.8,1089.66,1066.9,52.5,4.13
2021-01-03 13:00:00,26.53,1112.54,1070.46,52.68,4.45
2021-01-03 14:00:00,26.98,1068.48,1065.06,52.32,4.56
2021-01-03 15:00:00,26.42,759.22,53.01,713.28,4.25
2021-01-03 16:00:00,25.39,379.08,10.25,371.56,4.19
2021-01-03 17:00:00,23.95,178.6,9.75,173.1,4.27
2021-01-03 18:00:00,22.32,80.12,8.83,76.86,3.49
2021-01-03 19:00:00,20.38,135.68,655.24,29.0,2.59
2021-01-03 20:00:00,18.84,0.0,0.0,0.0,1.63
2021-01-03 21:00:00,17.69,0.0,0.0,0.0,1.14
2021-01-03 22:00:00,16.56,0.0,0.0,0.0,1.03
2021-01-03 23:00:00,15.7,0.0,0.0,0.0,0.88
2021-01-04 00:00:00,15.27,0.0,0.0,0.0,1.24
2021-01-04 01:00:00,14.84,0.0,0.0,0.0,1.64
2021-01-04 02:00:00,14.29,0.0,0.0,0.0,1.62
2021-01-04 03:00:00,14.04,0.0,0.0,0.0,1.62
2021-01-04 04:00:00,14.02,0.0,0.0,0.0,1.7
2021-01-04 05:00:00,13.74,0.0,0.0,0.0,1.86
2021-01-04 06:00:00,13.47,6.22,0.0,6.22,1.75
2021-01-04 07:00:00,13.91,74.52,7.47,72.8,1.78
2021-01-04 08:00:00,14.67,437.3,907.5,43.04,2.04
2021-01-04 09:00:00,16.56,660.46,984.77,47.56,2.69
2021-01-04 10:00:00,18.67,853.08,1027.84,50.14,3.14
2021-01-04 11:00:00,21.18,999.14,1052.41,51.64,4.3
2021-01-04 12:00:00,23.09,1088.46,1066.36,52.48,5.4
2021-01-04 13:00:00,24.39,1112.98,1071.03,52.74,5.71
2021-01-04 14:00:00,25.22,1070.44,1066.78,52.42,5.65
2021-01-04 15:00:00,25.13,964.12,1052.6,51.44,4.99
2021-01-04 16:00:00,24.51,802.32,1025.19,49.62,4.5
2021-01-04 17:00:00,23.99,597.8,976.27,46.52,4.04
2021-01-04 18:00:00,23.18,366.8,880.43,40.98,3.39
2021-01-04 19:00:00,21.57,136.06,654.07,29.12,2.84
2021-01-04 20:00:00,19.81,0.0,0.0,0.0,1.68
2021-01-04 21:00:00,18.46,0.0,0.0,0.0,0.87
2021-01-04 22:00:00,17.93,0.0,0.0,0.0,0.78
2021-01-04 23:00:00,17.19,0.0,0.0,0.0,0.56
2021-01-05 00:00:00,16.73,0.0,0.0,0.0,0.95
2021-01-05 01:00:00,16.35,0.0,0.0,0.0,1.34
2021-01-05 02:00:00,15.83,0.0,0.0,0.0,1.52
2021-01-05 03:00:00,15.43,0.0,0.0,0.0,1.82
2021-01-05 04:00:00,15.17,0.0,0.0,0.0,2.0
2021-01-05 05:00:00,14.82,0.0,0.0,0.0,2.01
2021-01-05 06:00:00,14.35,2.2,0.0,2.2,1.94
2021-01-05 07:00:00,14.5,50.64,7.46,48.94,1.72
2021-01-05 08:00:00,15.18,150.02,9.12,146.08,1.79
2021-01-05 09:00:00,16.9,661.4,989.2,47.64,2.54
2021-01-05 10:00:00,18.93,855.26,1032.35,50.26,3.52
2021-01-05 11:00:00,20.59,1002.54,1057.28,51.78,4.74
2021-01-05 12:00:00,22.27,1091.94,1070.46,52.6,5.92
2021-01-05 13:00:00,23.03,1116.28,1074.47,52.82,6.42
2021-01-05 14:00:00,23.77,1073.48,1069.67,52.48,6.61
2021-01-05 15:00:00,23.87,966.32,1054.44,51.5,5.86
2021-01-05 16:00:00,23.17,803.62,1026.03,49.7,4.98
2021-01-05 17:00:00,23.02,598.36,975.88,46.6,4.1
2021-01-05 18:00:00,22.09,367.82,881.42,41.06,3.39
2021-01-05 19:00:00,20.47,137.0,656.33,29.24,2.84
2021-01-05 20:00:00,18.65,0.0,0.0,0.0,1.9
2021-01-05 21:00:00,17.29,0.0,0.0,0.0,1.15
2021-01-05 22:00:00,16.67,0.0,0.0,0.0,1.31
2021-01-05 23:00:00,16.23,0.0,0.0,0.0,1.25
2021-01-06 00:00:00,15.99,0.0,0.0,0.0,1.52
2021-01-06 01:00:00,15.78,0.0,0.0,0.0,1.58
2021-01-06 02:00:00,15.56,0.0,0.0,0.0,1.73
2021-01-06 03:00:00,15.21,0.0,0.0,0.0,2.12
2021-01-06 04:00:00,15.04,0.0,0.0,0.0,2.39
2021-01-06 05:00:00,14.67,0.0,0.0,0.0,2.42
2021-01-06 06:00:00,14.13,1.54,0.0,1.54,2.36
2021-01-06 07:00:00,13.66,48.36,7.54,46.66,2.04
2021-01-06 08:00:00,14.07,124.7,9.21,120.74,2.07
2021-01-06 09:00:00,15.27,224.92,9.96,218.76,2.63
2021-01-06 10:00:00,17.13,353.46,10.41,345.36,3.37
2021-01-06 11:00:00,18.84,1007.72,1064.4,51.7,4.18
2021-01-06 12:00:00,20.62,1097.28,1076.79,52.52,5.26
2021-01-06 13:00:00,21.52,1121.56,1080.13,52.74,5.63
2021-01-06 14:00:00,22.44,1078.06,1074.38,52.4,5.6
2021-01-06 15:00:00,22.65,971.78,1060.27,51.44,4.84
2021-01-06 16:00:00,22.28,809.4,1032.95,49.66,4.18
2021-01-06 17:00:00,22.0,603.76,984.18,46.6,3.57
2021-01-06 18:00:00,21.23,370.84,887.91,41.1,3.27
2021-01-06 19:00:00,19.56,138.2,660.95,29.34,2.75
2021-01-06 20:00:00,17.69,0.0,0.0,0.0,1.56
2021-01-06 21:00:00,16.57,0.0,0.0,0.0,0.76
2021-01-06 22:00:00,16.03,0.0,0.0,0.0,0.76
2021-01-06 23:00:00,15.6,0.0,0.0,0.0,0.67
2021-01-07 00:00:00,14.93,0.0,0.0,0.0,0.95
2021-01-07 01:00:00,14.68,0.0,0.0,0.0,1.05
2021-01-07 02:00:00,14.41,0.0,0.0,0.0,1.39
2021-01-07 03:00:00,14.25,0.0,0.0,0.0,1.72
2021-01-07 04:00:00,14.18,0.0,0.0,0.0,1.7
2021-01-07 05:00:00,13.94,0.0,0.0,0.0,1.41
2021-01-07 06:00:00,13.65,1.58,0.0,1.58,1.3
2021-01-07 07:00:00,13.53,202.42,755.78,33.82,1.18
2021-01-07 08:00:00,14.8,439.24,926.11,43.02,1.55
2021-01-07 09:00:00,16.67,666.96,1004.44,47.6,2.1
2021-01-07 10:00:00,18.58,863.92,1047.63,50.22,2.74
2021-01-07 11:00:00,21.4,1013.76,1072.34,51.76,4.11
2021-01-07 12:00:00,23.21,1104.8,1085.23,52.54,4.61
2021-01-07 13:00:00,24.76,1130.06,1089.0,52.74,4.87
2021-01-07 14:00:00,25.78,1087.28,1083.92,52.4,4.77
2021-01-07 15:00:00,25.46,980.48,1069.89,51.42,4.17
2021-01-07 16:00:00,24.94,817.1,1042.61,49.64,3.87
2021-01-07 17:00:00,23.99,610.06,994.33,46.58,3.58
2021-01-07 18:00:00,22.63,375.06,897.7,41.1,3.32
2021-01-07 19:00:00,20.55,140.2,670.74,29.38,2.7
2021-01-07 20:00:00,18.57,0.0,0.0,0.0,1.44
2021-01-07 21:00:00,17.29,0.0,0.0,0.0,0.8
2021-01-07 22:00:00,16.55,0.0,0.0,0.0,0.63
2021-01-07 23:00:00,15.85,0.0,0.0,0.0,0.48
2021-01-08 00:00:00,14.89,0.0,0.0,0.0,0.76
2021-01-08 01:00:00,14.4,0.0,0.0,0.0,0.9
2021-01-08 02:00:00,13.78,0.0,0.0,0.0,1.35
2021-01-08 03:00:00,13.58,0.0,0.0,0.0,1.74
2021-01-08 04:00:00,13.37,0.0,0.0,0.0,1.76
2021-01-08 05:00:00,12.9,0.0,0.0,0.0,1.47
2021-01-08 06:00:00,12.34,3.6,0.0,3.6,1.36
2021-01-08 07:00:00,12.97,200.6,756.55,33.76,1.48
2021-01-08 08:00:00,14.2,437.92,927.63,43.1,1.62
2021-01-08 09:00:00,16.11,667.04,1007.49,47.74,2.21
2021-01-08 10:00:00,18.59,865.62,1051.67,50.4,2.93
2021-01-08 11:00:00,21.8,1017.2,1077.3,51.92,4.04
2021-01-08 12:00:00,24.01,1107.82,1088.93,52.72,4.77
2021-01-08 13:00:00,25.47,1132.42,1091.52,52.92,5.01
2021-01-08 14:00:00,26.45,1088.8,1085.24,52.6,4.77
2021-01-08 15:00:00,25.91,981.3,1070.17,51.62,4.1
2021-01-08 16:00:00,25.2,817.28,1041.94,49.82,3.79
2021-01-08 17:00:00,24.21,609.74,992.19,46.76,3.43
2021-01-08 18:00:00,22.81,376.38,899.7,41.24,3.43
2021-01-08 19:00:00,20.67,141.54,676.96,29.46,2.67
2021-01-08 20:00:00,18.82,0.0,0.0,0.0,1.54
2021-01-08 21:00:00,17.46,0.0,0.0,0.0,0.91
2021-01-08 22:00:00,16.71,0.0,0.0,0.0,0.85
2021-01-08 23:00:00,15.96,0.0,0.0,0.0,0.71
2021-01-09 00:00:00,15.23,0.0,0.0,0.0,1.07
2021-01-09 01:00:00,14.56,0.0,0.0,0.0,1.2
2021-01-09 02:00:00,14.16,0.0,0.0,0.0,1.53
2021-01-09 03:00:00,13.8,0.0,0.0,0.0,1.77
2021-01-09 04:00:00,13.34,0.0,0.0,0.0,1.72
2021-01-09 05:00:00,13.68,0.0,0.0,0.0,2.02
2021-01-09 06:00:00,14.09,0.88,0.0,0.88,1.73
2021-01-09 07:00:00,14.59,196.7,748.53,33.54,1.31
2021-01-09 08:00:00,15.22,433.06,921.68,42.96,1.33
2021-01-09 09:00:00,16.69,340.64,10.02,334.5,1.73
2021-01-09 10:00:00,18.55,621.34,30.74,597.56,2.38
2021-01-09 11:00:00,21.38,853.22,77.51,783.86,2.59
2021-01-09 12:00:00,23.17,981.74,122.82,862.82,3.37
2021-01-09 13:00:00,24.8,774.32,51.46,723.44,3.68
2021-01-09 14:00:00,25.41,710.98,39.86,672.92,3.79
2021-01-09 15:00:00,25.03,657.56,33.44,628.5,4.11
2021-01-09 16:00:00,24.35,556.72,23.23,539.6,4.31
2021-01-09 17:00:00,23.3,424.42,14.02,416.46,4.51
2021-01-09 18:00:00,22.2,373.4,890.7,41.18,3.94
2021-01-09 19:00:00,20.46,140.62,670.7,29.46,3.38
2021-01-09 20:00:00,19.25,0.0,0.0,0.0,1.68
2021-01-09 21:00:00,18.0,0.0,0.0,0.0,1.03
2021-01-09 22:00:00,16.81,0.0,0.0,0.0,1.05
2021-01-09 23:00:00,16.02,0.0,0.0,0.0,1.21
2021-01-10 00:00:00,16.08,0.0,0.0,0.0,1.5
2021-01-10 01:00:00,15.46,0.0,0.0,0.0,1.6
2021-01-10 02:00:00,15.07,0.0,0.0,0.0,1.72
2021-01-10 03:00:00,14.64,0.0,0.0,0.0,1.49
2021-01-10 04:00:00,14.42,0.0,0.0,0.0,1.38
2021-01-10 05:00:00,14.2,0.0,0.0,0.0,1.71
2021-01-10 06:00:00,13.8,2.18,0.0,2.18,1.43
2021-01-10 07:00:00,14.77,193.36,743.21,33.26,0.8
2021-01-10 08:00:00,15.83,429.72,919.36,42.78,1.17
2021-01-10 09:00:00,17.48,658.54,1000.37,47.48,1.56
2021-01-10 10:00:00,19.46,857.24,1045.35,50.16,2.21
2021-01-10 11:00:00,22.33,1009.28,1071.4,51.7,2.4
2021-01-10 12:00:00,24.67,1101.74,1084.47,52.48,3.2
2021-01-10 13:00:00,26.29,1128.38,1088.37,52.68,3.73
2021-01-10 14:00:00,27.17,1086.84,1083.42,52.32,3.96
2021-01-10 15:00:00,26.86,980.62,1069.03,51.38,4.53
2021-01-10 16:00:00,26.08,817.46,1041.31,49.6,5.25
2021-01-10 17:00:00,24.62,610.48,992.3,46.58,5.21
2021-01-10 18:00:00,23.06,375.42,895.0,41.16,4.99
2021-01-10 19:00:00,20.96,140.42,668.92,29.44,3.66
2021-01-10 20:00:00,19.0,0.0,0.0,0.0,2.06
2021-01-10 21:00:00,17.82,0.0,0.0,0.0,1.6
2021-01-10 22:00:00,17.0,0.0,0.0,0.0,1.72
2021-01-10 23:00:00,16.48,0.0,0.0,0.0,1.65
2021-01-11 00:00:00,15.71,0.0,0.0,0.0,1.69
2021-01-11 01:00:00,15.31,0.0,0.0,0.0,1.48
2021-01-11 02:00:00,15.05,0.0,0.0,0.0,1.59
2021-01-11 03:00:00,14.59,0.0,0.0,0.0,1.7
2021-01-11 04:00:00,14.02,0.0,0.0,0.0,1.49
2021-01-11 05:00:00,13.64,0.0,0.0,0.0,1.22
2021-01-11 06:00:00,13.19,1.58,0.0,1.58,1.19
2021-01-11 07:00:00,13.83,191.64,745.78,33.02,1.0
2021-01-11 08:00:00,14.62,428.28,921.27,42.58,1.22
2021-01-11 09:00:00,16.37,657.36,1002.07,47.34,1.54
2021-01-11 10:00:00,18.7,856.06,1046.11,50.02,1.96
2021-01-11 11:00:00,21.35,1007.86,1071.36,51.58,2.37
2021-01-11 12:00:00,23.71,1100.26,1083.89,52.38,3.14
2021-01-11 13:00:00,25.39,1126.76,1087.21,52.58,3.56
2021-01-11 14:00:00,26.53,1085.08,1081.74,52.22,3.21
2021-01-11 15:00:00,27.25,979.28,1067.31,51.26,3.68
2021-01-11 16:00:00,26.51,816.52,1039.68,49.5,4.12
2021-01-11 17:00:00,25.43,609.82,990.6,46.46,3.67
2021-01-11 18:00:00,23.98,376.76,898.42,41.08,3.77
2021-01-11 19:00:00,21.75,141.78,676.42,29.44,3.13
2021-01-11 20:00:00,19.52,0.0,0.0,0.0,1.66
2021-01-11 21:00:00,18.19,0.0,0.0,0.0,0.77
2021-01-11 22:00:00,17.08,0.0,0.0,0.0,0.68
2021-01-11 23:00:00,16.17,0.0,0.0,0.0,0.54
2021-01-12 00:00:00,15.67,0.0,0.0,0.0,0.44
2021-01-12 01:00:00,15.26,0.0,0.0,0.0,0.35
2021-01-12 02:00:00,14.57,0.0,0.0,0.0,0.41
2021-01-12 03:00:00,13.7,0.0,0.0,0.0,0.4
2021-01-12 04:00:00,13.34,0.0,0.0,0.0,0.4
2021-01-12 05:00:00,13.01,0.0,0.0,0.0,0.47
2021-01-12 06:00:00,12.57,0.0,0.0,0.0,0.46
2021-01-12 07:00:00,12.75,46.14,7.23,44.62,0.47
2021-01-12 08:00:00,13.67,144.96,9.03,141.2,0.69
2021-01-12 09:00:00,15.57,645.56,986.16,47.14,1.46
2021-01-12 10:00:00,18.01,842.26,1030.64,49.86,2.79
2021-01-12 11:00:00,19.58,992.64,1055.86,51.44,4.13
2021-01-12 12:00:00,21.58,1084.82,1068.88,52.26,5.46
2021-01-12 13:00:00,22.25,1111.7,1072.53,52.46,5.81
2021-01-12 14:00:00,23.04,1071.08,1067.24,52.12,5.82
2021-01-12 15:00:00,23.1,966.46,1052.45,51.18,4.95
2021-01-12 16:00:00,22.62,805.46,1024.33,49.4,4.43
2021-01-12 17:00:00,21.96,600.98,974.74,46.36,3.91
2021-01-12 18:00:00,20.89,371.86,884.91,40.94,3.41
2021-01-12 19:00:00,19.31,139.98,666.54,29.28,2.84
2021-01-12 20:00:00,17.66,0.0,0.0,0.0,1.99
2021-01-12 21:00:00,16.65,0.0,0.0,0.0,1.13
2021-01-12 22:00:00,16.02,0.0,0.0,0.0,0.83
2021-01-12 23:00:00,15.21,0.0,0.0,0.0,0.81
2021-01-13 00:00:00,15.09,0.0,0.0,0.0,1.23
2021-01-13 01:00:00,14.81,0.0,0.0,0.0,1.13
2021-01-13 02:00:00,14.96,0.0,0.0,0.0,1.54
2021-01-13 03:00:00,15.09,0.0,0.0,0.0,1.45
2021-01-13 04:00:00,15.21,0.0,0.0,0.0,1.73
2021-01-13 05:00:00,15.08,0.0,0.0,0.0,1.89
2021-01-13 06:00:00,14.85,0.32,0.0,0.32,1.97
2021-01-13 07:00:00,14.74,37.22,7.14,35.74,1.79
2021-01-13 08:00:00,15.16,109.34,8.94,105.64,2.13
2021-01-13 09:00:00,16.75,212.38,9.76,206.48,2.46
2021-01-13 10:00:00,18.33,834.12,1022.34,49.7,3.16
2021-01-13 11:00:00,20.17,984.48,1048.31,51.26,4.39
2021-01-13 12:00:00,21.55,1077.38,1062.18,52.16,5.06
2021-01-13 13:00:00,22.15,1105.42,1066.62,52.46,5.29
2021-01-13 14:00:00,22.72,1065.8,1061.82,52.18,5.48
2021-01-13 15:00:00,22.61,962.74,1048.02,51.22,4.81
2021-01-13 16:00:00,22.3,803.24,1021.08,49.46,4.38
2021-01-13 17:00:00,21.43,599.92,972.56,46.4,4.23
2021-01-13 18:00:00,20.37,65.48,8.77,62.2,3.43
2021-01-13 19:00:00,18.84,137.68,653.18,29.2,2.69
2021-01-13 20:00:00,17.24,0.0,0.0,0.0,2.03
2021-01-13 21:00:00,16.25,0.0,0.0,0.0,1.42
2021-01-13 22:00:00,15.65,0.0,0.0,0.0,1.19
2021-01-13 23:00:00,15.07,0.0,0.0,0.0,0.83
2021-01-14 00:00:00,14.87,0.0,0.0,0.0,1.09
2021-01-14 01:00:00,14.39,0.0,0.0,0.0,0.8
2021-01-14 02:00:00,14.42,0.0,0.0,0.0,1.33
2021-01-14 03:00:00,14.6,0.0,0.0,0.0,1.34
2021-01-14 04:00:00,14.56,0.0,0.0,0.0,1.56
2021-01-14 05:00:00,14.61,0.0,0.0,0.0,1.81
2021-01-14 06:00:00,14.58,0.06,0.0,0.06,1.92
2021-01-14 07:00:00,14.52,42.44,7.13,40.98,1.82
2021-01-14 08:00:00,14.96,115.4,8.99,111.7,2.24
2021-01-14 09:00:00,16.5,261.28,9.85,255.34,2.52
2021-01-14 10:00:00,17.81,543.52,21.11,527.36,3.24
2021-01-14 11:00:00,19.59,993.64,1059.69,51.56,4.55
2021-01-14 12:00:00,20.92,1089.36,1075.18,52.44,5.37
2021-01-14 13:00:00,21.56,1119.82,1081.42,52.74,5.71
2021-01-14 14:00:00,22.34,1081.98,1078.67,52.44,5.73
2021-01-14 15:00:00,22.55,978.26,1065.59,51.46,5.07
2021-01-14 16:00:00,22.19,817.12,1039.22,49.7,4.39
2021-01-14 17:00:00,21.9,611.36,992.03,46.62,3.72
2021-01-14 18:00:00,20.83,374.1,890.19,41.06,3.12
2021-01-14 19:00:00,18.73,138.46,658.44,29.22,2.61
2021-01-14 20:00:00,16.78,0.0,0.0,0.0,1.58
2021-01-14 21:00:00,15.63,0.0,0.0,0.0,0.86
2021-01-14 22:00:00,15.36,0.0,0.0,0.0,0.99
2021-01-14 23:00:00,14.9,0.0,0.0,0.0,0.81
2021-01-15 00:00:00,14.01,0.0,0.0,0.0,1.04
2021-01-15 01:00:00,13.58,0.0,0.0,0.0,0.88
2021-01-15 02:00:00,13.35,0.0,0.0,0.0,1.01
2021-01-15 03:00:00,13.15,0.0,0.0,0.0,1.13
2021-01-15 04:00:00,12.99,0.0,0.0,0.0,1.0
2021-01-15 05:00:00,12.86,0.0,0.0,0.0,1.08
2021-01-15 06:00:00,12.62,0.0,0.0,0.0,1.15
2021-01-15 07:00:00,13.04,181.84,739.32,32.42,0.95
2021-01-15 08:00:00,13.65,421.18,926.04,42.46,1.03
2021-01-15 09:00:00,15.51,652.78,1007.86,47.36,1.69
2021-01-15 10:00:00,17.55,853.84,1051.93,50.14,2.38
2021-01-15 11:00:00,19.94,1007.7,1076.88,51.72,3.3
2021-01-15 12:00:00,21.83,1103.1,1090.22,52.58,4.29
2021-01-15 13:00:00,23.33,1132.12,1094.34,52.82,4.62
2021-01-15 14:00:00,24.31,1092.22,1089.52,52.5,4.41
2021-01-15 15:00:00,24.65,986.82,1075.32,51.56,4.03
2021-01-15 16:00:00,23.9,823.7,1047.89,49.76,3.76
2021-01-15 17:00:00,23.02,615.78,999.36,46.72,3.27
2021-01-15 18:00:00,21.76,379.4,904.32,41.22,2.93
2021-01-15 19:00:00,19.76,141.68,678.05,29.42,2.41
2021-01-15 20:00:00,17.74,0.0,0.0,0.0,1.25
2021-01-15 21:00:00,16.66,0.0,0.0,0.0,0.39
2021-01-15 22:00:00,15.89,0.0,0.0,0.0,0.34
2021-01-15 23:00:00,15.23,0.0,0.0,0.0,0.37
2021-01-16 00:00:00,14.51,0.0,0.0,0.0,0.45
2021-01-16 01:00:00,13.93,0.0,0.0,0.0,0.6
2021-01-16 02:00:00,13.62,0.0,0.0,0.0,0.84
2021-01-16 03:00:00,13.3,0.0,0.0,0.0,1.12
2021-01-16 04:00:00,13.05,0.0,0.0,0.0,1.1
2021-01-16 05:00:00,12.76,0.0,0.0,0.0,1.04
2021-01-16 06:00:00,12.59,0.0,0.0,0.0,1.05
2021-01-16 07:00:00,12.27,179.14,736.93,32.22,0.95
2021-01-16 08:00:00,13.57,419.1,926.47,42.42,1.24
2021-01-16 09:00:00,15.72,651.8,1009.75,47.36,1.88
2021-01-16 10:00:00,18.05,854.14,1054.64,50.16,2.87
2021-01-16 11:00:00,20.89,1009.34,1080.13,51.78,3.88
2021-01-16 12:00:00,22.89,1104.84,1092.98,52.64,4.46
2021-01-16 13:00:00,24.44,1133.78,1096.49,52.9,4.44
2021-01-16 14:00:00,25.51,1093.56,1091.14,52.58,3.95
2021-01-16 15:00:00,25.03,988.06,1076.65,51.64,3.83
2021-01-16 16:00:00,23.96,824.7,1049.08,49.88,3.97
2021-01-16 17:00:00,22.8,616.4,1000.28,46.82,3.79
2021-01-16 18:00:00,21.53,380.08,906.27,41.32,3.43
2021-01-16 19:00:00,19.7,141.94,680.79,29.46,2.85
2021-01-16 20:00:00,18.05,0.0,0.0,0.0,1.6
2021-01-16 21:00:00,16.93,0.0,0.0,0.0,1.21
2021-01-16 22:00:00,16.14,0.0,0.0,0.0,0.98
2021-01-16 23:00:00,15.54,0.0,0.0,0.0,0.83
2021-01-17 00:00:00,14.94,0.0,0.0,0.0,0.85
2021-01-17 01:00:00,14.22,0.0,0.0,0.0,0.97
2021-01-17 02:00:00,13.73,0.0,0.0,0.0,1.03
2021-01-17 03:00:00,13.25,0.0,0.0,0.0,1.03
2021-01-17 04:00:00,12.93,0.0,0.0,0.0,1.03
2021-01-17 05:00:00,12.58,0.0,0.0,0.0,1.13
2021-01-17 06:00:00,12.21,0.0,0.0,0.0,1.06
2021-01-17 07:00:00,13.14,177.92,742.34,32.08,0.97
2021-01-17 08:00:00,14.54,419.38,932.69,42.4,1.18
2021-01-17 09:00:00,16.6,653.52,1016.15,47.38,1.66
2021-01-17 10:00:00,18.92,857.16,1060.96,50.16,2.27
2021-01-17 11:00:00,21.63,1013.22,1086.09,51.78,2.46
2021-01-17 12:00:00,24.05,1108.92,1098.23,52.6,3.35
2021-01-17 13:00:00,25.45,1137.7,1101.16,52.84,3.81
2021-01-17 14:00:00,26.58,1097.1,1095.23,52.5,3.73
2021-01-17 15:00:00,26.22,991.58,1081.0,51.56,3.94
2021-01-17 16:00:00,25.3,827.76,1053.52,49.78,4.26
2021-01-17 17:00:00,24.14,618.76,1004.85,46.72,4.19
2021-01-17 18:00:00,22.8,381.4,910.25,41.3,3.96
2021-01-17 19:00:00,20.75,142.16,684.38,29.44,2.91
2021-01-17 20:00:00,18.84,0.0,0.0,0.0,1.62
2021-01-17 21:00:00,17.58,0.0,0.0,0.0,1.25
2021-01-17 22:00:00,16.5,0.0,0.0,0.0,1.25
2021-01-17 23:00:00,15.88,0.0,0.0,0.0,1.32
2021-01-18 00:00:00,15.36,0.0,0.0,0.0,1.31
2021-01-18 01:00:00,14.89,0.0,0.0,0.0,1.25
2021-01-18 02:00:00,14.5,0.0,0.0,0.0,1.35
2021-01-18 03:00:00,14.0,0.0,0.0,0.0,1.3
2021-01-18 04:00:00,13.78,0.0,0.0,0.0,1.33
2021-01-18 05:00:00,13.42,0.0,0.0,0.0,1.37
2021-01-18 06:00:00,13.01,0.0,0.0,0.0,1.48
2021-01-18 07:00:00,12.65,43.76,7.12,42.38,1.78
2021-01-18 08:00:00,13.55,130.84,9.11,127.18,1.9
2021-01-18 09:00:00,14.82,265.6,9.96,259.68,2.19
